name_bg,brand_name,slug,category,tags,price_min_eur,price_max_eur,currency,short_desc_bg,long_desc_bg,product_url,brand_url,image_urls,is_active,created_at,brand_slug,meta_title_bg,meta_desc_bg,intro_bg,rating,address,brand_ref,subcategory,product_type,giftable,recipient,gift_occasion,attributes,colors,materials,audience,recipient_age,recipient_gender,role_interest,wedding_anniversary_type,gemstone,jewelry_detail,clothing_style,sleeve,season,ingredient,skin_type,skin_need,hair_need,logo_url,instagram_url,facebook_url,physical_address_type
51 бели рози „Бяла любов“,Art Design Beni,51-beli-rozi-byala-lyubov,,,,,EUR,51 бели рози „Бяла любов“ от Art Design Beni.,,https://www.artdesignbeni.com/51-beli-rozi-biala-liubov-.html,https://www.artdesignbeni.com,"https://www.artdesignbeni.com/media/14/9374.jpg,https://www.artdesignbeni.com/media/80/9374.jpg,https://www.artdesignbeni.com/media/107/9374.jpg,https://www.artdesignbeni.com/media/57/9374.jpg,https://www.artdesignbeni.com/media/7/9374.jpg",TRUE,,art-design-beni,,,,,,,,,false,,,,Бял,,,,,,,,,,,,,,,,,,,
Бяла гипсофила в елегантна кутия,Art Design Beni,byala-gipsofila-v-elegantna-kutiya,,,,,EUR,Бяла гипсофила в елегантна кутия от Art Design Beni.,,https://www.artdesignbeni.com/biala-gipsofila-v-elegantna-kutiia.html,https://www.artdesignbeni.com,"https://www.artdesignbeni.com/media/14/9088.png,https://www.artdesignbeni.com/media/80/9088.png,https://www.artdesignbeni.com/media/107/9088.png,https://www.artdesignbeni.com/media/57/9088.png,https://www.artdesignbeni.com/media/7/9088.png",TRUE,,art-design-beni,,,,,,,,,false,,,,Бял,,,,,,,,,,,,,,,,,,,
Дамски чехли БЕЛА (кафяво),TOFI,damski-chehli-bela-kafyavo,Облекло,,,,EUR,"Дамски чехли БЕЛА (кафяво) от TOFI. Материали, посочени от бранда: Естествена кожа.",,https://tofi.bg/damski/damski-chehli/damski-shehli-bela/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2014/08/Дамски-чехли-БЕЛА-кафяво.jpg,TRUE,,tofi,,,,,,,Обувки,Чехли,false,,,Ръчна изработка,Кафяв,Естествена кожа,Жени,,,,,,,,,,,,,,,,,
Агнешка кожа-килим,TOFI,agneshka-kozha-kilim,,,,,EUR,Агнешка кожа-килим от TOFI.,,https://tofi.bg/za-doma/kilimi/agneshka-koja/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2024/05/agneska-kozha-golyama-cherno-byala.jpg,TRUE,,tofi,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,
Бежова шапка от заешка кожа - ушанка унисекс,TOFI,bezhova-shapka-ot-zaeshka-kozha-ushanka-uniseks,,,,,EUR,Бежова шапка от заешка кожа - ушанка унисекс от TOFI.,,https://tofi.bg/onlajn-magazin-za-chehli-pantofi-i-botu/bezhova-shapka-ot-zaeshka-kozha-ushanka-uniseks/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2025/11/bezhova-shapka-zaeshka-koja-s-tamnokafyavi-petna-ushanka-uniseks.jpg,TRUE,,tofi,,,,,,,,,false,,,,Бежов,,Унисекс,,,,,,,,,,,,,,,,,
Бежови бебешки буйки ВИКИ - чесна агнешка кожа,TOFI,bezhovi-bebeshki-buiki-viki-chesna-agneshka-kozha,Козметика,,,,EUR,Бежови бебешки буйки ВИКИ - чесна агнешка кожа от TOFI.,,https://tofi.bg/detski/bebe/bezhovi-bebeshki-buyki-viki-estestvena-agneshka-kozha/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2024/05/bezhovi-bebeshki-buiki-viki-chesna-agneshka-kozha.jpg,TRUE,,tofi,,,,,,,Грижа за тялото,"Олиа, лосиони и балсами за тяло",false,,,Еко,"Бежов,Бял,Кафяв",,Бебета,,,,,,,,,,,,,,,,,
Бежови бебешки буйки НИКИ от агнешка кожа,TOFI,bezhovi-bebeshki-buiki-niki-ot-agneshka-kozha,,,,,EUR,Бежови бебешки буйки НИКИ от агнешка кожа от TOFI.,,https://tofi.bg/detski/bebe/bezhovi-bebeshki-buyki-niki-ot-agneshka-kozha/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2025/06/bebeshki-buyuki-niki-bejavo.jpg,TRUE,,tofi,,,,,,,,,false,,,,Бежов,,Бебета,,,,,,,,,,,,,,,,,
Бежови дамски ръкавици без пръсти - пух и агнешка кожа,TOFI,bezhovi-damski-rakavitsi-bez-prasti-puh-i-agneshka-kozha,,,,,EUR,"Бежови дамски ръкавици без пръсти - пух и агнешка кожа от TOFI. Материали, посочени от бранда: Естествена кожа.",,https://tofi.bg/damski/rakavici/bejovi-damski-rakavici-bez-prasti-puh-i-agneshka-koja/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2024/10/bezhovi-damski-rakavitsi-bez-prasti-puh-i-agneshka-kozha.jpg,TRUE,,tofi,,,,,,,,,false,,,Ръчна изработка,Бежов,Естествена кожа,Жени,,,,,,,,,,,,,,,,,
Бежови детски ботуши МИКИ - топло бежово с кафяви шевове,TOFI,bezhovi-detski-botushi-miki-toplo-bezhovo-s-kafyavi-shevove,Облекло,,,,EUR,"Бежови детски ботуши МИКИ - топло бежово с кафяви шевове от TOFI. Материали, посочени от бранда: Естествена кожа.",,https://tofi.bg/detski/detski-botushi/bejovi-detski-botushi-miki-toplo-bejovo-s-kafiavi-shevove/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2024/10/bezhovi-detski-botushi-miki-toplo-bezhovo-s-kafyavi-shevove.jpg,TRUE,,tofi,,,,,,,Обувки,Боти,false,,,Ръчна изработка,"Бежов,Кафяв",Естествена кожа,Деца,,,,,,,,,,,,,,,,,
Бежови детски пантофи ПИПИ с бяла пухкава яка,TOFI,bezhovi-detski-pantofi-pipi-s-byala-puhkava-yaka,Облекло,,,,EUR,Бежови детски пантофи ПИПИ с бяла пухкава яка от TOFI.,,https://tofi.bg/detski/detski-pantofi/bejovi-detski-pantofi-pipi-s-biala-puhkava-iaka/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2024/05/bezhovi-detski-pantofi-pipi-s-byala-puhkava-yaka.jpg,TRUE,,tofi,,,,,,,Обувки,Домашни пантофи,false,,,,"Бежов,Бял",,Деца,,,,,,,,,,,,,,,,,
Бежови дамски чехли МИЯ - капучино с бяла пухкава яка,TOFI,bezhovi-damski-chehli-miya-kapuchino-s-byala-puhkava-yaka,Облекло,,,,EUR,"Бежови дамски чехли МИЯ - капучино с бяла пухкава яка от TOFI. Материали, посочени от бранда: Естествена кожа.",,https://tofi.bg/damski/damski-chehli/bejovi-damski-chehli-miia-kapuchino-s-biala-puhkava-iaka/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2024/05/bezhovi-detski-chehli-miya-kapuchino-s-byala-puhkava-lenta.jpg,TRUE,,tofi,,,,,,,Обувки,Чехли,false,,,Ръчна изработка,"Бежов,Бял",Естествена кожа,Жени,,,,,,,,,,,,,,,,,
Бежови детски чехли МИЯ от агнешка кожа,TOFI,bezhovi-detski-chehli-miya-ot-agneshka-kozha,Облекло,,,,EUR,"Бежови детски чехли МИЯ от агнешка кожа от TOFI. Материали, посочени от бранда: Естествена кожа.",,https://tofi.bg/detski/detski-chehli/bejovi-detski-chehli-miia-ot-agneshka-koja/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2024/05/bezhovi-detski-chehli-miya-ot-agneshka-kozha.jpg,TRUE,,tofi,,,,,,,Обувки,Чехли,false,,,Ръчна изработка,Бежов,Естествена кожа,Деца,,,,,,,,,,,,,,,,,
Бейзболна шапка с уши от телешка кожа,TOFI,beizbolna-shapka-s-ushi-ot-teleshka-kozha,,,,,EUR,Бейзболна шапка с уши от телешка кожа от TOFI.,,https://tofi.bg/onlajn-magazin-za-chehli-pantofi-i-botu/bejzbolna-shapka-s-ushi-ot-teleshka-koja/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2025/11/bejzbolna-shapka-teleshka-kozha-predna-viziya.jpg,TRUE,,tofi,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,
Ботуши МИШЕЛ (чесна),TOFI,botushi-mishel-chesna,Облекло,,,,EUR,"Ботуши МИШЕЛ (чесна) от TOFI. Материали, посочени от бранда: Естествена кожа.",,https://tofi.bg/damski/botuschi/damski-botushi-mishel/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2024/10/botushi-mishel-chesna-osnovna-snimka.jpg,TRUE,,tofi,,,,,,,Обувки,Боти,false,,,Ръчна изработка,,Естествена кожа,,,,,,,,,,,,,,,,,,
Дамски пантофи СИСИ (натурал),TOFI,damski-pantofi-sisi-natural,Облекло,,,,EUR,"Дамски пантофи СИСИ (натурал) от TOFI. Материали, посочени от бранда: Естествена кожа.",,https://tofi.bg/damski/pantofi/sissy-womens-slippers/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2024/05/240426_106.jpg,TRUE,,tofi,,,,,,,Обувки,Домашни пантофи,false,,,Ръчна изработка,,Естествена кожа,Жени,,,,,,,,,,,,,,,,,
Дамски чехли ЕМА (бежово),TOFI,damski-chehli-ema-bezhovo,Облекло,,,,EUR,"Дамски чехли ЕМА (бежово) от TOFI. Материали, посочени от бранда: Естествена кожа.",,https://tofi.bg/damski/damski-chehli/damski-chekhli-ema-bejavo/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2024/05/240426_112.jpg,TRUE,,tofi,,,,,,,Обувки,Чехли,false,,,Ръчна изработка,Бежов,Естествена кожа,Жени,,,,,,,,,,,,,,,,,
Дамски чехли ЕМА (зелено),TOFI,damski-chehli-ema-zeleno,Облекло,,,,EUR,"Дамски чехли ЕМА (зелено) от TOFI. Материали, посочени от бранда: Естествена кожа.",,https://tofi.bg/damski/damski-chehli/damski-chekhul-zeleno/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2024/05/240426_067.jpg,TRUE,,tofi,,,,,,,Обувки,Чехли,false,,,Ръчна изработка,Зелен,Естествена кожа,Жени,,,,,,,,,,,,,,,,,
Дамски чехли ЕМА (натурал),TOFI,damski-chehli-ema-natural,Облекло,,,,EUR,"Дамски чехли ЕМА (натурал) от TOFI. Материали, посочени от бранда: Естествена кожа.",,https://tofi.bg/damski/damski-chehli/damski-chekhli-natural/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2024/05/240426_115.jpg,TRUE,,tofi,,,,,,,Обувки,Чехли,false,,,Ръчна изработка,,Естествена кожа,Жени,,,,,,,,,,,,,,,,,
Дамски чехли ЕМА (лилаво),TOFI,damski-chehli-ema-lilavo,Облекло,,,,EUR,"Дамски чехли ЕМА (лилаво) от TOFI. Материали, посочени от бранда: Естествена кожа.",,https://tofi.bg/damski/damski-chehli/damski-chekhli-lilavo/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2024/05/240426_148.jpg,TRUE,,tofi,,,,,,,Обувки,Чехли,false,,,Ръчна изработка,,Естествена кожа,Жени,,,,,,,,,,,,,,,,,
Дамски чехли СОФИЯ (бежово),TOFI,damski-chehli-sofiya-bezhovo,Облекло,,,,EUR,"Дамски чехли СОФИЯ (бежово) от TOFI. Материали, посочени от бранда: Естествена кожа.",,https://tofi.bg/damski/damski-chehli/damski-chehlil-sofiya-bejovo/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2024/05/240426_136.jpg,TRUE,,tofi,,,,,,,Обувки,Чехли,false,,,Ръчна изработка,Бежов,Естествена кожа,Жени,,,,,,,,,,,,,,,,,
Дамски чехли СОФИЯ (розово),TOFI,damski-chehli-sofiya-rozovo,Облекло,,,,EUR,"Дамски чехли СОФИЯ (розово) от TOFI. Материали, посочени от бранда: Естествена кожа.",,https://tofi.bg/damski/damski-chehli/damski-shehyl-sofiqrozovo/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2024/10/damski-chehli-sofia-rozovo.jpg,TRUE,,tofi,,,,,,,Обувки,Чехли,false,,,Ръчна изработка,Розов,Естествена кожа,Жени,,,,,,,,,,,,,,,,,
"Кафяв мъжки каскет модел ""Голф"" от телешка кожа",TOFI,kafyav-mazhki-kasket-model-golf-ot-teleshka-kozha,Облекло,,,,EUR,"Кафяв мъжки каскет модел ""Голф"" от телешка кожа от TOFI.",,https://tofi.bg/onlajn-magazin-za-chehli-pantofi-i-botu/kafiav-majki-kasket-model-golf-ot-teleshka-koja/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2025/11/kafiav-mazhki-kasket-model-golf-ot-teleshka-kozha.jpg,TRUE,,tofi,,,,,,,Мъжко облекло,Поли,false,,,,Кафяв,,Мъже,,,,,,,,,,,,,,,,,
Кафяви мъжки чехли ЯВОР от агнешка кожа,TOFI,kafyavi-mazhki-chehli-yavor-ot-agneshka-kozha,Облекло,,,,EUR,"Кафяви мъжки чехли ЯВОР от агнешка кожа от TOFI. Материали, посочени от бранда: Естествена кожа.",,https://tofi.bg/majki/majki-chehli/kafiavi-majki-chehli-iavor-ot-agneshka-koja/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2024/05/kafyavi-mazhki-chehli-yavor-ot-agneshka-koja.jpg,TRUE,,tofi,,,,,,,Обувки,Чехли,false,,,Ръчна изработка,Кафяв,Естествена кожа,Мъже,,,,,,,,,,,,,,,,,
Квадратната табуретка,TOFI,kvadratnata-taburetka,,,,,EUR,Квадратната табуретка от TOFI.,,https://tofi.bg/za-doma/taburetki/kvadratna-taburetka/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2025/12/taburetka-ot-agneshka-kozha-stil-v-dizaina.jpg,TRUE,,tofi,,,,,,,,,false,,,"Натурален,Еко",,,,,,,,,,,,,,,,,,,,
Кръгла табуретка,TOFI,kragla-taburetka,,,,,EUR,Кръгла табуретка от TOFI.,,https://tofi.bg/za-doma/taburetki/kragla-taburetka/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2025/12/251211_022.jpg,TRUE,,tofi,,,,,,,,,false,,,"Натурален,Еко",,,,,,,,,,,,,,,,,,,,
Подаръчен ваучер TOFI,TOFI,podarachen-vaucher-tofi,,,,,EUR,Подаръчен ваучер TOFI от TOFI.,,https://tofi.bg/onlajn-magazin-za-chehli-pantofi-i-botu/gift-card-tofi/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2025/11/Gift-Certificate.webp,TRUE,,tofi,,,,,,,,,false,,,,,,Деца,,,,,,Име,,,,,,,,,,,
Ръкавици ВАРАШКИ (бежово),TOFI,rakavitsi-varashki-bezhovo,,,,,EUR,"Ръкавици ВАРАШКИ (бежово) от TOFI. Материали, посочени от бранда: Естествена кожа.",,https://tofi.bg/damski/rakavici/rykavici-varaschkibejovo/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2024/10/240927B_123.jpg,TRUE,,tofi,,,,,,,,,false,,,Ръчна изработка,Бежов,Естествена кожа,,,,,,,,,,,,,,,,,,
Розови бебешки буйки НИКИ - агнешка кожа,TOFI,rozovi-bebeshki-buiki-niki-agneshka-kozha,,,,,EUR,Розови бебешки буйки НИКИ - агнешка кожа от TOFI.,,https://tofi.bg/detski/bebe/rozovi-bebeshki-bujki-niki-agneshka-koja/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2024/11/rozovi-bebeshki-buiki-niki-velur-i-puhkava-valna.jpg,TRUE,,tofi,,,,,,,,,false,,,,Розов,,Бебета,,,,,,,,,,,,,,,,,
Стелки за обувки,TOFI,stelki-za-obuvki,Облекло,,,,EUR,Стелки за обувки от TOFI.,,https://tofi.bg/damski/botuschi/stelki-za-obuvki/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2024/11/241022A_046.jpg,TRUE,,tofi,,,,,,,Обувки,Обувки,false,,,Еко,,,,,,,,,,,,,,,,,,,,
Черна унисекс шапка ИВАН - ушанка от агнешка кожа,TOFI,cherna-uniseks-shapka-ivan-ushanka-ot-agneshka-kozha,,,,,EUR,"Черна унисекс шапка ИВАН - ушанка от агнешка кожа от TOFI. Материали, посочени от бранда: Естествена кожа.",,https://tofi.bg/majki/myjki-schapki/cherna-damska-majka-shapka-ivan-ushanka-ot-agneshka-koja/,https://tofi.bg,https://tofi.bg/wp-content/uploads/2024/10/cherna-damska-mazhka-shapka-ivan-ushanka-ot-agneshka-kozha.jpg,TRUE,,tofi,,,,,,,,,false,,,Ръчна изработка,,Естествена кожа,Унисекс,,,,,,,,,,,,,,,,,
Био етерично масло от Розмарин,BULINNOVATION,bio-eterichno-maslo-ot-rozmarin,,,,,EUR,"Био етерично масло от Розмарин от BULINNOVATION. Материали, посочени от бранда: Дърво.",,https://www.bulinnovation.com/bg/product/bio-eterichno-maslo-rozmarin/#tab1,https://www.bulinnovation.com,https://www.bulinnovation.com/wp-content/uploads/2024/03/3Д-ЕМ-розмарин.png,TRUE,,bulinnovation,,,,,,,,,false,,,,,Дърво,,,,,,,,,,,,,,,,,,
